account_value,datadate,daily_return,Date
1327799.2077384542,20170607,0.00031600890490857125,2017-06-07
1327072.1977872602,20170608,-0.0005475300383951387,2017-06-08
1330818.447409568,20170609,0.0028229433398982984,2017-06-09
1330107.230957745,20170612,-0.000534420343516584,2017-06-12
1332835.2039261677,20170613,0.002050942138295264,2017-06-13
1332621.770705375,20170614,-0.00016013474146248097,2017-06-14
1332103.3466947726,20170615,-0.0003890256200210773,2017-06-15
1332060.9443864762,20170616,-3.1831095088530326e-05,2017-06-16
1339111.6826820052,20170619,0.0052931048877620235,2017-06-19
1336933.6428835215,20170620,-0.001626481067002139,2017-06-20
1335227.7242664176,20170621,-0.0012759934841826137,2017-06-21
1334884.2926391128,20170622,-0.0002572082807024145,2017-06-22
1337817.522527527,20170623,0.0021973663969145907,2017-06-23
1338325.243459443,20170626,0.000379514338365583,2017-06-26
1331900.0124151336,20170627,-0.004800948854331466,2017-06-27
1337976.422289423,20170628,0.004562211740858135,2017-06-28
1324562.4842142165,20170629,-0.010025541445830344,2017-06-29
1330217.3829113338,20170630,0.004269257784748515,2017-06-30
1338233.7196536912,20170703,0.0060263358796384114,2017-07-03
1338233.7196536912,20170705,0.0,2017-07-05
1325387.8431219074,20170706,-0.009599127822835007,2017-07-06
1331297.6133242922,20170707,0.004458898754091889,2017-07-07
1335911.5551762015,20170710,0.003465747858127699,2017-07-10
1336980.428057136,20170711,0.0008001075196879537,2017-07-11
1349327.6207511998,20170712,0.00923513346564575,2017-07-12
1345206.7575426018,20170713,-0.0030540123430541355,2017-07-13
1354807.7252512176,20170714,0.007137168806789829,2017-07-14
1353284.958146174,20170717,-0.0011239728536101001,2017-07-17
1349592.2833401628,20170718,-0.002728674979931567,2017-07-18
1357459.8583194166,20170719,0.005829593927272558,2017-07-19
1355643.2153125,20170720,-0.001338266465695459,2017-07-20
1356977.3504462142,20170721,0.000984134408408277,2017-07-21
1358091.5887855303,20170724,0.0008211178609205394,2017-07-24
1373125.9106495923,20170725,0.011070182591666367,2017-07-25
1383602.501145932,20170726,0.0076297376774308034,2017-07-26
1392385.0199667434,20170727,0.00634757368069061,2017-07-27
1390992.644001812,20170728,-0.0009999934967446222,2017-07-28
1390766.761072763,20170731,-0.0001623897365834459,2017-07-31
1391146.986001342,20170801,0.0002733923035993513,2017-08-01
1393002.6475560633,20170802,0.00133390761249097,2017-08-02
1393574.0463386353,20170803,0.000410192172695778,2017-08-03
1393360.7674449873,20170804,-0.00015304453624709335,2017-08-04
1394069.7831363128,20170807,0.0005088529172712075,2017-08-07
1391506.3346585971,20170808,-0.0018388236433535265,2017-08-08
1387454.8520019113,20170809,-0.0029115804619602725,2017-08-09
1380429.937776365,20170810,-0.005063165994489971,2017-08-10
1381653.42985611,20170811,0.0008863123337614631,2017-08-11
1390858.8206129458,20170814,0.00666259031238714,2017-08-14
1391836.8450885154,20170815,0.000703180266088177,2017-08-15
1395653.8052670725,20170816,0.0027423905266097393,2017-08-16
1379756.8457842572,20170817,-0.011390331486806904,2017-08-17
1377757.2919068905,20170818,-0.001449207433524391,2017-08-18
1379484.4017804393,20170821,0.0012535661278616494,2017-08-21
1391308.129323653,20170822,0.008571120868023696,2017-08-22
1384697.825134926,20170823,-0.004751143222271215,2017-08-23
1380193.5514145505,20170824,-0.00325289289736308,2017-08-24
1380996.5043413597,20170825,0.0005817683512476801,2017-08-25
1379881.2278539457,20170828,-0.0008075882045378568,2017-08-28
1387355.8029140842,20170829,0.005416824947871213,2017-08-29
1390858.01970162,20170830,0.0025243825557796917,2017-08-30
1393325.590799887,20170831,0.001774135866719373,2017-08-31
1392253.2231633554,20170901,-0.0007696461212026717,2017-09-01
1376772.102310018,20170905,-0.011119472087241844,2017-09-05
1374101.8621473885,20170906,-0.0019394932234239048,2017-09-06
1379469.5003119758,20170907,0.003906288400045588,2017-09-07
1382658.5505865477,20170908,0.0023117946963311375,2017-09-08
1396586.5842398007,20170911,0.010073371800539244,2017-09-11
1398698.0347235848,20170912,0.0015118650770467035,2017-09-12
1400838.2563950482,20170913,0.0015301527694548955,2017-09-13
1405741.9977840546,20170914,0.0035005764345883428,2017-09-14
1413205.770946439,20170915,0.005309490058737598,2017-09-15
1419214.809117683,20170918,0.004252061727160861,2017-09-18
1423890.3768944384,20170919,0.003294475048257306,2017-09-19
1429727.040108397,20170920,0.004099095905605088,2017-09-20
1425932.56530494,20170921,-0.0026539854790528228,2017-09-21
1427080.966543497,20170922,0.0008053685472224625,2017-09-22
1420013.4281207016,20170925,-0.004952443896658276,2017-09-25
1416078.9169909728,20170926,-0.0027707562842809175,2017-09-26
1420088.3898905965,20170927,0.00283139085789319,2017-09-27
1423809.8370202996,20170928,0.0026205742939633403,2017-09-28
1423244.2314371886,20170929,-0.0003972479810188112,2017-09-29
1429226.5849508496,20171002,0.004203321806279137,2017-10-02
1429226.5849508496,20171003,0.0,2017-10-03
1436073.9508691975,20171004,0.004790958963713399,2017-10-04
1444460.6590960184,20171005,0.005840025314674646,2017-10-05
1444775.9625836331,20171006,0.0002182845795275501,2017-10-06
1446762.9723618347,20171009,0.0013753065040258416,2017-10-09
1454028.1538165126,20171010,0.005021680533347839,2017-10-10
1456905.9968427224,20171011,0.001979220979082319,2017-10-11
1461587.6397495149,20171012,0.0032134145352809007,2017-10-12
1463484.6262333507,20171013,0.0012978944486428112,2017-10-13
1467682.5600034513,20171016,0.0028684508841785306,2017-10-16
1465802.993659308,20171017,-0.0012806354693885025,2017-10-17
1471272.632851611,20171018,0.003731496808208945,2017-10-18
1474832.0286917698,20171019,0.0024192632695547722,2017-10-19
1483145.8501361434,20171020,0.005637131064849532,2017-10-20
1480407.214475918,20171023,-0.0018465046171783905,2017-10-23
1497064.162988606,20171024,0.0112515991207085,2017-10-24
1488500.9685540306,20171025,-0.005719991598409857,2017-10-25
1486960.1957034944,20171026,-0.0010351171299760598,2017-10-26
1491379.3624236437,20171027,0.00297194688393021,2017-10-27
1486935.5688662042,20171030,-0.002979653379551861,2017-10-30
1486392.2934274368,20171031,-0.00036536582360569003,2017-10-31
1491369.789999325,20171101,0.0033487098889692923,2017-11-01
1498449.472638728,20171102,0.004747100743810906,2017-11-02
1495659.8418394604,20171103,-0.0018616782548931399,2017-11-03
1493937.8939060175,20171106,-0.0011512964948802162,2017-11-06
1499467.990544457,20171107,0.0037016911218314963,2017-11-07
1498963.387139301,20171108,-0.0003365216252283476,2017-11-08
1491706.0071529266,20171109,-0.004841599233604166,2017-11-09
1491844.6195463678,20171110,9.292205888855598e-05,2017-11-10
1490482.3638027064,20171113,-0.0009131351387490216,2017-11-13
1494090.8425105065,20171114,0.00242101402568351,2017-11-14
1481160.8494283394,20171115,-0.008654087632610774,2017-11-15
1486328.9228685915,20171116,0.003489204729011597,2017-11-16
1479729.444132879,20171117,-0.004440119972216938,2017-11-17
1483458.3260648055,20171120,0.0025199754905949057,2017-11-20
1493557.6315131043,20171121,0.006807946856915992,2017-11-21
1490629.0912199577,20171122,-0.0019607815804065787,2017-11-22
1489244.5164676274,20171124,-0.000928852630399879,2017-11-24
1491367.382475095,20171127,0.0014254650488847442,2017-11-27
1511157.6241743397,20171128,0.013269863570705365,2017-11-28
1514409.1192746027,20171129,0.0021516584691418927,2017-11-29
1538874.0649149911,20171130,0.016154779662253427,2017-11-30
1533976.46690196,20171201,-0.003182585323056708,2017-12-01
1534188.947238922,20171204,0.0001385160343372327,2017-12-04
1523447.1490862267,20171205,-0.007001613570497445,2017-12-05
1527037.615620894,20171206,0.002356804131223633,2017-12-06
1528005.3143319995,20171207,0.0006337098059709945,2017-12-07
1538462.797687154,20171208,0.006843878916563906,2017-12-08
1543408.0154908514,20171211,0.0032143889414366633,2017-12-11
1548817.3398420855,20171212,0.003504792185178518,2017-12-12
1554781.870726132,20171213,0.0038510227969521527,2017-12-13
1545565.946729011,20171214,-0.00592747070868338,2017-12-14
1558286.8565286845,20171215,0.008230583642578226,2017-12-15
1565076.959660692,20171218,0.004357415390856545,2017-12-18
1564084.3169395027,20171219,-0.0006342453098309164,2017-12-19
1564389.7927354155,20171220,0.00019530647587506778,2017-12-20
1570937.2031247378,20171221,0.004185280688819848,2017-12-21
1569226.3207203364,20171222,-0.0010890838927223312,2017-12-22
1573243.7628376246,20171226,0.002560141940165739,2017-12-26
1573697.2761766836,20171227,0.0002882664147614289,2017-12-27
